pytanie,odpowiedz_wygenerowana
Czy z przedmiotu Teoria automatów i języków formalnych na 5 semestrze kierunku Informatyka i Systemy Informacyjne przewidziany jest egzamin?,"Sorry, I encountered an error while generating the response."
"Co powinienem zrobić z wyłączonym telefonem podczas kolokwium, jeśli nie przyniosłem ze sobą torby ani plecaka?","Sorry, I encountered an error while generating the response."
"Czy mogę wypożyczyć sprzęt z wydziałowego laboratorium do domu, żeby pracować nad swoim projektem studenckim?","Sorry, I encountered an error while generating the response."
"W którym semestrze na kierunku Matematyka i Analiza Danych (studia I stopnia) realizowany jest przedmiot ""Wstęp do eksploracji danych""?","Sorry, I encountered an error while generating the response."
W jakim terminie stypendia wpływają na konta studentów?,"Sorry, I encountered an error while generating the response."
W jakich dniach i godzinach jest czynny dziekanat na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
W którym pokoju urzęduje dr Paweł Keller i jak można się z nim skontaktować mailowo?,"Sorry, I encountered an error while generating the response."
"Pod jaki numer telefonu powinienem zadzwonić do dziekanatu w sprawach toku studiów, jeśli studiuję na kierunku Inżynieria i Analiza Danych?","Sorry, I encountered an error while generating the response."
"Jakie przedmioty muszę mieć zaliczone wcześniej, aby móc uczęszczać na zajęcia z przedmiotu ""Gry kombinatoryczne""?","Sorry, I encountered an error while generating the response."
Czy na specjalności Probabilistyka i Modelowanie (PRiMO) zdobędę wiedzę z zakresu modeli probabilistycznych w biologii?,"Sorry, I encountered an error while generating the response."
Pod jaki numer telefonu należy zadzwonić do Całodobowego Centrum Kierowania Straży Akademickiej PW w przypadku wystąpienia sytuacji awaryjnej w gmachu wydziału?,"Sorry, I encountered an error while generating the response."
Jakie są zainteresowania naukowe mgr. inż. Szymona Tura i w którym pokoju na wydziale można go znaleźć?,"Sorry, I encountered an error while generating the response."
Kto zatwierdza tematy prac dyplomowych na kierunku Inżynieria i Analiza Danych i czy w trakcie pisania pracy mogę poprosić o zmianę tematu?,"Sorry, I encountered an error while generating the response."
"Ile minimum punktów muszę zdobyć, żeby zaliczyć przedmiot ""Systemy wspomagania decyzji""?","Sorry, I encountered an error while generating the response."
"Gdzie muszę się zalogować, aby złożyć wniosek o przydzielenie miejsca w domu studenckim?","Sorry, I encountered an error while generating the response."
Czy porozumienie dotyczące praktyk studenckich mogę przesłać w formie skanu?,"Sorry, I encountered an error while generating the response."
"Kto jest koordynatorem przedmiotu ""Siła nauki - granice poznania"" i ile punktów ECTS można za niego uzyskać?","Sorry, I encountered an error while generating the response."
"Z jakich podręczników warto skorzystać, przygotowując się do sprawdzianu z obszaru uczenia statystycznego podczas rekrutacji na studia magisterskie na kierunku Data Science?","Sorry, I encountered an error while generating the response."
"Ile minimum punktów ECTS muszę uzyskać na pierwszym roku studiów pierwszego stopnia, aby otrzymać rejestrację na 3 semestr?","Sorry, I encountered an error while generating the response."
"Ile punktów ECTS otrzymam za zaliczenie przedmiotu ""Zaawansowane metody uczenia maszynowego"" na studiach magisterskich na kierunku Matematyka i Analiza Danych?","Sorry, I encountered an error while generating the response."
"Czy uczelnia może mi zwrócić koszty dojazdu i zakwaterowania, jeśli odbywam obowiązkowe praktyki poza Warszawą i swoim stałym miejscem zamieszkania?","Sorry, I encountered an error while generating the response."
W jaki sposób mogę złożyć podanie o urlop zdrowotny?,"Sorry, I encountered an error while generating the response."
Jakie dokumenty potwierdzające tożsamość powinienem położyć na stole podczas sprawdzianu lub egzaminu?,"Sorry, I encountered an error while generating the response."
"Jaką średnią ocen z pierwszego roku muszę uzyskać, aby aplikować do projektu ""Szkoła Orłów na PW"" i na jakie wsparcie stypendialne mogę liczyć?","Sorry, I encountered an error while generating the response."
W jakich dniach miesiąca stypendia wpływają na konta studentów?,"Sorry, I encountered an error while generating the response."
"Na jakiej podstawie wystawiana jest ocena z przedmiotu obieralnego ""Matematyka popularna"" i ile maksymalnie punktów można zdobyć za poszczególne aktywności?","Sorry, I encountered an error while generating the response."
W jakich godzinach mogę przyjść do dziekanatu we wtorek i czy jest on czynny w środy?,"Sorry, I encountered an error while generating the response."
W którym pokoju znajduje się gabinet dr. Pawła Kellera i w jakiej komisji wydziałowej on zasiada?,"Sorry, I encountered an error while generating the response."
"Jakie warunki muszę spełnić, aby zaliczyć przedmiot obieralny ""Gry kombinatoryczne""?","Sorry, I encountered an error while generating the response."
W jaki sposób mogę uzyskać dostęp do sali 304 w celu pracy nad projektem studenckim?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS uzyskam za zaliczenie przedmiotu ""Analiza matematyczna 1"" na pierwszym semestrze studiów licencjackich na kierunku Matematyka i Analiza Danych?","Sorry, I encountered an error while generating the response."
Czy mogę wykorzystać wydziałowy serwer wirtualny w celach rozrywkowych lub komercyjnych?,"Sorry, I encountered an error while generating the response."
Kto zatwierdza tematy prac dyplomowych na kierunku Inżynieria i analiza danych?,"Sorry, I encountered an error while generating the response."
Jakie zadania mogę wykonywać w ramach obowiązkowych praktyk wewnętrznych odbywanych na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
Jakie są zainteresowania naukowe mgr. inż. Szymona Tura i w którym pokoju znajduje się jego gabinet?,"Sorry, I encountered an error while generating the response."
"Ile punktów ECTS uzyskam za zaliczenie przedmiotu ""Podstawy programowania i przetwarzania danych"" na pierwszym semestrze studiów inżynierskich na kierunku Inżynieria i Analiza Danych?","Sorry, I encountered an error while generating the response."
"Ile punktów ECTS muszę zdobyć do końca zimowej lub jesiennej sesji egzaminacyjnej, aby uzyskać rejestrację na trzeci semestr studiów pierwszego stopnia?","Sorry, I encountered an error while generating the response."
"Jakie warunki muszę spełnić, aby zaliczyć przedmiot obieralny ""Wnioskowanie rozmyte"" i jak punktowany jest z niego projekt?","Sorry, I encountered an error while generating the response."
Do kiedy muszę dostarczyć Pełnomocnikowi ds. Praktyk potwierdzenie odbycia praktyki wewnętrznej na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
W jakiej formie i przez jaki system powinienem złożyć podanie o zmianę grupy zajęciowej?,"Sorry, I encountered an error while generating the response."
Co muszę zrobić ze swoim telefonem komórkowym i plecakiem lub torbą podczas pisania sprawdzianu lub egzaminu w sali?,"Sorry, I encountered an error while generating the response."
Jaką literaturę z obszaru uczenia statystycznego wydział poleca do przygotowania się do sprawdzianu kompetencji na studia magisterskie na kierunku Data Science?,"Sorry, I encountered an error while generating the response."
"Chcę złożyć podanie o zaliczenie praktyk na podstawie umowy o pracę. Jakiej informacji nie może w nim zabraknąć, aby nie zostało odrzucone?","Sorry, I encountered an error while generating the response."
W jakich dniach i godzinach dziekanat jest otwarty dla studentów?,"Sorry, I encountered an error while generating the response."
"Na którym semestrze studiów inżynierskich na kierunku Informatyka i Systemy Informacyjne odbywają się zajęcia z przedmiotu ""Wprowadzenie do sztucznej inteligencji""?","Sorry, I encountered an error while generating the response."
"Za co mogę zdobyć punkty w ramach zaliczenia przedmiotu obieralnego ""Matematyka popularna""?","Sorry, I encountered an error while generating the response."
"Jakie przedmioty muszę zaliczyć jako wymagania wstępne, aby móc zapisać się na przedmiot obieralny ""Gry kombinatoryczne""?","Sorry, I encountered an error while generating the response."
Pod jakim numerem telefonu mogę skontaktować się z dziekanatem w sprawie toku studiów na kierunku Informatyka i Systemy Informacyjne?,"Sorry, I encountered an error while generating the response."
Czy istnieje możliwość wypożyczenia sprzętu z wydziałowego laboratorium do domu w celu pracy nad projektem?,"Sorry, I encountered an error while generating the response."
"W jaki sposób zostaną mi przekazane informacje o sposobach połączenia z serwerem wirtualnym oraz hasło, jeśli moje pismo o jego przyznanie zostanie rozpatrzone pozytywnie?","Sorry, I encountered an error while generating the response."
"Na jakie wsparcie finansowe mogę liczyć, jeśli zakwalifikuję się do udziału w projekcie ""Szkoła Orłów na PW""?","Sorry, I encountered an error while generating the response."
Czy muszę przynieść wydrukowany egzemplarz mojej pracy dyplomowej do dziekanatu?,"Sorry, I encountered an error while generating the response."
Do czego służy System Fair Play zainstalowany na Wydziale MiNI?,"Sorry, I encountered an error while generating the response."
Czy w trakcie przygotowywania pracy dyplomowej mogę złożyć wniosek o zmianę promotora?,"Sorry, I encountered an error while generating the response."
Kto pełni funkcję Sekretarza Komisji Egzaminu Dyplomowego dla kierunku Informatyka i Systemy Informacyjne i w jakim pokoju na wydziale mogę go znaleźć?,"Sorry, I encountered an error while generating the response."
"Na którym semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych odbywają się zajęcia z przedmiotu ""Wstęp do eksploracji danych""?","Sorry, I encountered an error while generating the response."
"Ile minimalnie punktów ECTS muszę zdobyć na pierwszym roku studiów pierwszego stopnia, aby uzyskać rejestrację na trzeci semestr?","Sorry, I encountered an error while generating the response."
"Ile punktów ECTS uzyskam po zaliczeniu przedmiotu obieralnego ""Siła nauki - granice poznania""?","Sorry, I encountered an error while generating the response."
