pytanie,odpowiedz_wygenerowana
Od jakiej daty rozpoczęto wydawanie obecnego wzoru dyplomu ukończenia studiów w Politechnice Warszawskiej?,Nie mam tej informacji w dostępnych zasobach.
Pod jakim numerem telefonu w dziekanacie można uzyskać informacje dotyczące toku studiów dla kierunku Inżynieria i Analiza Danych?,Wszelkie informacje dotyczące toku studiów dla kierunku Inżynieria i Analiza Danych można uzyskać w dziekanacie pod numerem telefonu 22 234-59-22.
O jaki maksymalny czas może ulec przesunięciu termin obrony w przypadku powołania dodatkowego recenzenta pracy dyplomowej?,W przypadku powołania dodatkowego recenzenta termin obrony pracy dyplomowej może ulec przesunięciu o okres nieprzekraczający dwóch tygodni.
Kto pełni funkcję Dziekana Wydziału Matematyki i Nauk Informacyjnych?,Funkcję Dziekana Wydziału Matematyki i Nauk Informacyjnych pełni prof. dr hab. Grzegorz Świątek.
"Ile punktów ECTS uzyskuje student za zaliczenie przedmiotu ""Hurtownie danych i systemy Business Intelligence"" na 6. semestrze studiów inżynierskich na kierunku Inżynieria i Analiza Danych?",Nie mam tej informacji w dostępnych zasobach.
Pod jakim numerem telefonu oraz adresem e-mail można skontaktować się z Całodobowym Centrum Kierowania Straży Akademickiej PW?,"Z Całodobowym Centrum Kierowania Straży Akademickiej PW można skontaktować się telefonicznie pod numerem 22 234 66 66 lub pod numerem alarmowym 6666, a także drogą elektroniczną pod adresem e-mail sta.cck@pw.edu.pl."
Kto pełni funkcję Pełnomocnika Dziekana ds. Studiów na Kierunku Inżynieria i Analiza Danych na Wydziale MiNI?,"Funkcję Pełnomocnika Dziekana do spraw Studiów na Kierunku Inżynieria i Analiza Danych na Wydziale Matematyki i Nauk Informacyjnych pełni dr hab. inż. Marek Gągolewski, profesor uczelni."
Jaki jest maksymalny próg dochodowy na osobę w rodzinie uprawniający studenta do otrzymania stypendium socjalnego od 1 października 2025 roku?,"Maksymalny próg dochodowy na osobę w rodzinie uprawniający studenta do otrzymania stypendium socjalnego od 1 października 2025 roku wynosi 1908,90 zł netto."
W jakim terminie student może złożyć wniosek o komisyjną weryfikację osiągnięcia efektów uczenia się w przypadku zastrzeżeń do procedury oceniania?,"Student ma 4 dni robocze od terminu ogłoszenia wyników, aby złożyć do dziekana umotywowany wniosek o przeprowadzenie komisyjnej weryfikacji osiągnięcia efektów uczenia się."
"W którym semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych realizowany jest przedmiot ""Wstęp do eksploracji danych"" i ile punktów ECTS można za niego uzyskać?",Przedmiot Wstęp do eksploracji danych na studiach pierwszego stopnia na kierunku Matematyka i Analiza Danych jest realizowany w czwartym semestrze. Za jego zaliczenie można uzyskać 4 punkty ECTS.
"Ile punktów ECTS musi uzyskać student studiów stacjonarnych pierwszego stopnia, aby zarejestrować się na 3. semestr?","Aby zarejestrować się na trzeci semestr studiów pierwszego stopnia, student musi uzyskać co najmniej 40 punktów ECTS. Rejestracja po jesiennej sesji egzaminacyjnej we wrześniu wymaga zdobycia minimum 40 punktów ECTS z 60 możliwych do uzyskania na pierwszym roku studiów."
W jakim maksymalnym terminie od daty zdarzenia uprawniającego do świadczenia student powinien złożyć wniosek o zapomogę?,"Student powinien złożyć wniosek o zapomogę niezwłocznie, jednak nie później niż w terminie 3 miesięcy od daty zdarzenia uprawniającego do przyznania tego świadczenia."
W którym pokoju urzęduje redaktor Biuletynu Informacji Publicznej (BIP) PW i pod jakim adresem e-mail można się z nim skontaktować?,"Nie mam informacji o numerze pokoju, w którym urzęduje redaktor Biuletynu Informacji Publicznej (BIP) PW, ani o jego adresie e-mail w dostępnych zasobach."
W jakim zakładzie na Wydziale MiNI pracuje dr Katarzyna Danielak i w którym pokoju urzęduje?,"Nie posiadam w dostępnych zasobach informacji o tym, w jakim zakładzie na Wydziale Matematyki i Nauk Informacyjnych pracuje dr Katarzyna Danielak. Dr Katarzyna Danielak urzęduje w pokoju 428, który znajduje się w Gmachu MiNI na Kampusie Głównym Politechniki Warszawskiej."
Kiedy w roku akademickim 2025/2026 zaplanowano Juwenalia w Warszawie i czy jest to dzień wolny od zajęć dydaktycznych?,Juwenalia w Warszawie w roku akademickim 2025/2026 zaplanowano na 15 maja 2026 roku. Dzień ten jest wolny od zajęć dydaktycznych w Warszawie.
"Ile punktów ECTS uzyskuje student za zaliczenie przedmiotu obieralnego ""Algorytmy Probabilistyczne"" i w jakim języku prowadzone są te zajęcia?",Nie mam tej informacji w dostępnych zasobach.
Ile godzin trwają obowiązkowe praktyki studenckie na studiach magisterskich (kierunki MAT oraz MAD) i ile punktów ECTS student za nie uzyskuje?,"Obowiązkowe praktyki studenckie na studiach magisterskich na kierunkach MAT oraz MAD trwają 90 godzin, co odpowiada 2,25 tygodnia. Za ich zrealizowanie student uzyskuje 3 punkty ECTS."
"Ile punktów ECTS uzyskuje student za zaliczenie przedmiotu ""Równania różniczkowe cząstkowe"", realizowanego w 5. semestrze studiów pierwszego stopnia na kierunku Matematyka?","Za zaliczenie przedmiotu Równania różniczkowe cząstkowe, realizowanego w piątym semestrze studiów pierwszego stopnia na kierunku Matematyka, student uzyskuje 5 punktów ECTS."
Komu student powinien przekazać ankietę wypełnioną przez podmiot zewnętrzny (pracodawcę) po odbyciu praktyk?,Student powinien przekazać wypełnioną przez podmiot zewnętrzny ankietę Pełnomocnikowi ds. Praktyk.
Jaki jest przewidywany czas oczekiwania na wydanie duplikatu Elektronicznej Legitymacji Studenckiej (ELS)?,Przewidywany czas oczekiwania na wydanie duplikatu elektronicznej legitymacji studenckiej wynosi od 7 do 10 dni roboczych.
W którym pokoju i pod jakim numerem telefonu urzęduje Dziekanat Wydziału MiNI w sprawach socjalnych?,"Dziekanat Wydziału Matematyki i Nauk Informacyjnych zajmujący się sprawami socjalnymi urzęduje w pokoju 32 w Gmachu MiNI, a kontakt telefoniczny z nim jest możliwy pod numerem 22 234-59-21."
O ile maksymalnie może ulec przesunięciu termin obrony w przypadku powołania przez Komisję dodatkowego recenzenta pracy dyplomowej?,W przypadku powołania dodatkowego recenzenta termin obrony pracy dyplomowej może ulec przesunięciu o okres nieprzekraczający dwóch tygodni.
Jakie elementy bierze pod uwagę komisja rekrutacyjna przy ocenie zarysu koncepcji pracy badawczej kandydata do Szkoły Doktorskiej PW?,"Przy ocenie zarysu koncepcji pracy badawczej kandydata do Szkoły Doktorskiej Politechniki Warszawskiej, komisja rekrutacyjna bierze pod uwagę planowany zakres i metodykę badań, orientację w obecnym stanie wiedzy w wybranej tematyce, umiejętność zdefiniowania celu naukowego projektu oraz uzasadnienie podjęcia tematyki badawczej."
"Ile punktów ECTS uzyskuje student za zaliczenie przedmiotu ""Metody statystiki obliczeniowej"" realizowanego w 5. semestrze studiów pierwszego stopnia na kierunku Inżynieria i Analiza Danych?",Nie mam tej informacji w dostępnych zasobach.
Pod jakim numerem telefonu i adresem e-mail funkcjonuje Całodobowe Centrum Kierowania Straży Akademickiej PW?,Całodobowe Centrum Kierowania Straży Akademickiej PW funkcjonuje pod numerem telefonu 22 234 66 66 oraz adresem e-mail sta.cck@pw.edu.pl. Dodatkowo w razie konieczności interwencji dostępny jest również wewnętrzny numer alarmowy 6666.
Kto decyduje o przyznaniu kart uprawniających do korzystania z miejsc parkingowych będących w dyspozycji Wydziału MiNI?,O przyznaniu kart parkingowych uprawniających do korzystania z miejsc będących w dyspozycji Wydziału Matematyki i Nauk Informacyjnych decyduje Komisja powołana przez Dziekana Wydziału MiNI.
"Jaki jest próg dochodowy netto na osobę w rodzinie, aby student mógł otrzymywać stypendium socjalne od 1 października 2025 roku?","Od 1 października 2025 roku próg dochodowy netto na osobę w rodzinie, uprawniający studenta do ubiegania się o stypendium socjalne, wynosi 1908,90 zł."
"W którym semestrze na studiach magisterskich na kierunku Matematyka i Analiza Danych (specjalność Probabilistyka i Modelowanie) realizowany jest przedmiot ""Optymalizacja stochastyczna"" i ile punktów ECTS można uzyskać za jego zaliczenie?","Na studiach magisterskich na kierunku Matematyka i Analiza Danych (specjalność Probabilistyka i Modelowanie) przedmiot ""Optymalizacja stochastyczna"" realizowany jest w semestrze I. Za jego zaliczenie można uzyskać 6 punktów ECTS."
Jakie są konsekwencje stwierdzenia niesamodzielności pracy studenta lub korzystania przez niego z niedozwolonych urządzeń podczas sprawdzianu?,"Zgodnie z paragrafem 19 punkt 4 Regulaminu studiów w Politechnice Warszawskiej, jeżeli podczas weryfikacji osiągnięcia efektów uczenia się zostanie stwierdzona niesamodzielność pracy studenta lub korzystanie przez niego z materiałów lub urządzeń innych niż dozwolone w regulaminie przedmiotu, student uzyskuje ocenę niedostateczną. Dodatkowo, w przypadku stwierdzenia niesamodzielności pracy, student traci prawo do zaliczenia przedmiotu w jego bieżącej realizacji."
"Do kiedy osoba, która ukończyła studia pierwszego stopnia, zachowuje prawa studenta?","Osoba, która ukończyła studia pierwszego stopnia, zachowuje prawa studenta do dnia 31 października roku, w którym ukończyła te studia. Uprawnienie to nie obejmuje jednak prawa do otrzymywania świadczeń pomocy materialnej, takich jak stypendia."
"Ile minimalnie punktów ECTS musi uzyskać student studiów pierwszego stopnia, aby móc zarejestrować się na 3. semestr?","Aby uzyskać rejestrację na trzeci semestr studiów pierwszego stopnia, student jest zobowiązany do zdobycia co najmniej 40 punktów ECTS."
Od jakiej daty Politechnika Warszawska rozpoczęła wydawanie zaktualizowanego wzoru dyplomu ukończenia studiów jako dokumentu publicznego?,"W dostępnych zasobach nie znajdują się informacje dotyczące dokładnej daty, od której Politechnika Warszawska rozpoczęła wydawanie zaktualizowanego wzoru dyplomu ukończenia studiów jako dokumentu publicznego."
W którym pokoju i pod jakim numerem telefonu urzęduje mgr Dagmara Burchart z Działu Finansowo-Księgowego?,"Mgr Dagmara Burchart z Działu Finansowo-Księgowego urzęduje w pokoju numer 9, zlokalizowanym w Gmachu Wydziału Matematyki i Nauk Informacyjnych na Kampusie Głównym Politechniki Warszawskiej. Kontakt telefoniczny z panią magister jest możliwy pod numerem telefonu (22) 234 5986."
"Ile punktów ECTS uzyskuje student za zaliczenie przedmiotu ""Analiza zależności"", realizowanego w 6. semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych?","Za zaliczenie przedmiotu Analiza zależności, realizowanego w 6. semestrze studiów pierwszego stopnia na kierunku Matematyka i Analiza Danych, student uzyskuje 5 punktów ECTS."
W którym pokoju urzęduje Redaktor Biuletynu Informacji Publicznej (BIP) PW i pod jakim adresem e-mail można się z nim skontaktować?,"W dostępnych zasobach znajduje się informacja, że Redaktor Biuletynu Informacji Publicznej (BIP) PW jest pracownikiem Biura Rektora. Nie posiadam jednak informacji o numerze pokoju, w którym urzęduje, ani o jego bezpośrednim adresie e-mail."
"Kto jest koordynatorem przedmiotu obieralnego ""Wybrane zagadnienia uczenia głębokiego"" i ile punktów ECTS uzyskuje student za jego zaliczenie?","W dostępnych materiałach nie ma informacji o tym, kto dokładnie pełni funkcję koordynatora przedmiotu obieralnego ""Wybrane zagadnienia uczenia głębokiego"", jednak zajęcia te są prowadzone przez Szymona Jaroszewicza. Za zaliczenie tego przedmiotu student uzyskuje 4 punkty ECTS."
"Ile minimalnie punktów ECTS musi uzyskać student studiów drugiego stopnia (wszystkie kierunki i specjalności), aby otrzymać rejestrację na 3. semestr?","Aby otrzymać rejestrację na trzeci semestr studiów drugiego stopnia na wszystkich kierunkach i specjalnościach, student musi uzyskać co najmniej 48 punktów ECTS z 60 możliwych. Wymóg ten dotyczy rejestracji zarówno po zimowej sesji egzaminacyjnej w lutym, jak i po jesiennej sesji egzaminacyjnej we wrześniu."
W którym pokoju i pod jakim numerem telefonu urzęduje prof. dr hab. inż. Bohdan Macukow?,"Prof. dr hab. inż. Bohdan Macukow urzęduje w pokoju 560 w Gmachu MiNI na Kampusie Głównym PW, a jego służbowy numer telefonu to (22) 234 7687."
Jakie są możliwe sposoby weryfikacji i oceny efektów uczenia się osiągniętych przez studenta w trakcie całego cyklu kształcenia?,"Sposoby weryfikacji i oceny efektów uczenia się osiągniętych przez studenta w trakcie całego cyklu kształcenia są różnorodne. Obejmują one ocenę aktywności podczas zajęć, sprawozdanie lub raport pisemny, prezentację, egzamin pisemny, kolokwium pisemne, egzamin ustny, projekt, samoocenę, kolokwium ustne, esej oraz pracę domową."
Czy student odbywający praktykę poza stałym miejscem zamieszkania i siedzibą uczelni może ubiegać się o dofinansowanie kosztów zakwaterowania i dojazdów?,"Tak, student odbywający praktykę poza stałym miejscem zamieszkania i siedzibą uczelni może ubiegać się o dofinansowanie poniesionych i należycie udokumentowanych kosztów zakwaterowania oraz dojazdów. W przypadku wyjazdów zagranicznych dodatkowym warunkiem przyznania takiego dofinansowania jest akceptacja przez prorektora do spraw studenckich wniosku, który został złożony zgodnie z zarządzeniem w sprawie podróży za granicę."
Ile wynosi opłata za wydanie duplikatu elektronicznej legitymacji studenckiej i jak długo czeka się na nowy dokument?,"clause ""nigdy nie łącz dwóch wyrazów bez spacji"" suggests it's about word separation. But to be safe, ""33,00 zł"" has a comma between digits, not words. Still, writing it in words or as ""33 zł"" and ""25,5 zł"" (or ""25 złotych i 50 groszy"") is extremely"
W którym pokoju w Dziekanacie i pod jakim numerem telefonu można załatwić sprawy toku studiów dla kierunku Inżynieria i Analiza Danych?,"Sprawy toku studiów dla kierunku Inżynieria i Analiza Danych można załatwić w Dziekanacie Wydziału Matematyki i Nauk Informacyjnych, który mieści się w pokoju 32 w Gmachu Matematyki. Dedykowany numer telefonu kontaktowego dla studentów tego kierunku to 22 234-59-22."
Jakie elementy podlegają ocenie przez komisję w toku indywidualnego egzaminu dyplomowego?,"W toku indywidualnego egzaminu dyplomowego komisja ocenia przedstawiony ustnie przez dyplomanta opis wyników pracy dyplomowej oraz jego odpowiedzi na pytania egzaminacyjne dotyczące pracy dyplomowej. Komisja ustala również ocenę egzaminu dyplomowego na podstawie odpowiedzi dyplomanta na pytania dotyczące pracy dyplomowej oraz na pytania problemowe, a także ustala ocenę pracy dyplomowej z uwzględnieniem ocen wnioskowanych przez promotora i recenzenta."
W jakie dni i w jakich godzinach odbywa się zdalny dyżur dr. inż. Łukasza Błaszczyka w sprawach praktyk studenckich?,"yniera"" to be 100% safe from abbreviation dot spacing rules, or ""dr inż."" (no dot after dr, dot after inż.). ""dr inż. Łukasza Błaszczyka"" -> ""dr inż. Łukasza Błaszczyka"".
        *   Let's use: ""Zdalny dyżur dr in"
